product brand,product name,price,store name
Unknown,English Cucumber,1.29,"Mcarthur, Ottawa"
Unknown,Red Seedless Watermelon,7.99,"Mcarthur, Ottawa"
Unknown,Green Onion,1.49,"Mcarthur, Ottawa"
Unknown,Red Cherries,7.83,"Mcarthur, Ottawa"
Unknown,Asparagus,5.19,"Mcarthur, Ottawa"
Unknown,Tomato On The Vine Red (1 Bunch),2.33,"Mcarthur, Ottawa"
Unknown,Tomato Beefsteak Red,1.47,"Mcarthur, Ottawa"
Unknown,Lettuce Iceberg,3.99,"Mcarthur, Ottawa"
Unknown,Avocados Bag,5.99,"Mcarthur, Ottawa"
Farmer's Market,English Cucumber 3Ct,3.49,"Mcarthur, Ottawa"
Unknown,Lemon,0.99,"Mcarthur, Ottawa"
Farmer's Market,Yellow Onions,2.99,"Mcarthur, Ottawa"
Unknown,Strawberries 2LB,8.99,"Mcarthur, Ottawa"
Unknown,Red Peppers,2.11,"Mcarthur, Ottawa"
Unknown,Celery Stalks,4.99,"Mcarthur, Ottawa"
Unknown,Red Onion,2.19,"Mcarthur, Ottawa"
Unknown,Zucchini,1.66,"Mcarthur, Ottawa"
Unknown,Limes,0.99,"Mcarthur, Ottawa"
Unknown,Green Seedless Grapes,13.47,"Mcarthur, Ottawa"
Unknown,Cauliflower,4.99,"Mcarthur, Ottawa"
Unknown,Cilantro,2.69,"Mcarthur, Ottawa"
PC Organics,"Organic Bananas, Bunch",2.88,"Mcarthur, Ottawa"
Farmer's Market,Grape Tomatoes,3.99,"Mcarthur, Ottawa"
Unknown,Bartlett Pears,1.38,"Mcarthur, Ottawa"
Unknown,Blueberries 1 pint,5.99,"Mcarthur, Ottawa"
Unknown,Sweet Green Peppers,2.46,"Mcarthur, Ottawa"
Unknown,Roma Tomatoes,0.66,"Mcarthur, Ottawa"
Unknown,Broccoli Crowns,3.34,"Mcarthur, Ottawa"
Farmer's Market,Carrots,3.99,"Mcarthur, Ottawa"
Unknown,Royal Gala Apples,1.15,"Mcarthur, Ottawa"
Farmer's Market,Corn On The Cob,4.99,"Mcarthur, Ottawa"
Unknown,Mango,2.99,"Mcarthur, Ottawa"
Unknown,Broccoli,3.99,"Mcarthur, Ottawa"
Unknown,Ginger,1.85,"Mcarthur, Ottawa"
Farmer's Market,Mini Cucumbers,4.99,"Mcarthur, Ottawa"
Farmer's Market,Russet Potatoes,5.99,"Mcarthur, Ottawa"
Unknown,Cantaloupe,5.99,"Mcarthur, Ottawa"
President's Choice,Ontario Greenhouse-Grown Strawberries,5.99,"Mcarthur, Ottawa"
Rooster,"Garlic Bulbs, 3-count",1.29,"Mcarthur, Ottawa"
Unknown,Sweet Potato,2.49,"Mcarthur, Ottawa"
Farmer's Market,Empire Apples,5.99,"Mcarthur, Ottawa"
Unknown,Parsnip,1.92,"Mcarthur, Ottawa"
PC Organics,Organic Garlic,3.99,"Mcarthur, Ottawa"
Manns,Snap Peas,5.99,"Mcarthur, Ottawa"
President's Choice,Blackberries,4.99,"Mcarthur, Ottawa"
Unknown,Dried Porcini Mushrooms,5.99,"Mcarthur, Ottawa"
Unknown,"Fresh Cut Fruit Salad, Small",7.0,"Mcarthur, Ottawa"
Unknown,Seedless Watermelon Sliced,3.79,"Mcarthur, Ottawa"
President's Choice,Baby Spinach And Tender Red Lettuce,4.99,"Mcarthur, Ottawa"
President's Choice,Honey Roasted Pistachios,7.99,"Mcarthur, Ottawa"
Greenhouse,Plant-Based Collagen Booster Glow,3.99,"Mcarthur, Ottawa"
Paramount,No shell BBQ Pistachios,8.99,"Mcarthur, Ottawa"
Unknown,"Fresh Thyme, 4"" Pot",4.99,"Mcarthur, Ottawa"
PC Organics,Gala Apples,1.94,"Mcarthur, Ottawa"
Unknown,Greek Salad Family Size,17.0,"Mcarthur, Ottawa"
Unknown,Large House Salad,12.0,"Mcarthur, Ottawa"
Unknown,Turmeric,4.32,"Mcarthur, Ottawa"
Unknown,Black Figs,1.29,"Mcarthur, Ottawa"
Unknown,Large House Cheddar Salad,12.0,"Mcarthur, Ottawa"
Farmer's Market,Ambrosia Apples,8.99,"Mcarthur, Ottawa"
No Name,Naturally Imperfect Lemons 3lb Bag,5.99,"Mcarthur, Ottawa"
President's Choice,"Live Lettuce Red/Green, 2-pack",5.99,"Mcarthur, Ottawa"
Unknown,Seedless Watermelon Halves,7.0,"Mcarthur, Ottawa"
PC Organics,Organic Lime,6.99,"Mcarthur, Ottawa"
President's Choice,Creamy Golden Potatoes,3.99,"Mcarthur, Ottawa"
Earthbound Farms Organic,Asian Salad,7.49,"Mcarthur, Ottawa"
Unknown,Red Delicious Apples,1.38,"Mcarthur, Ottawa"
Unknown,Chicken BLT Salad Mini,5.0,"Mcarthur, Ottawa"
Unknown,"Fresh Apple, Blueberry, Cranberry, Mint Juice",13.0,"Mcarthur, Ottawa"
GoodLeaf,Micro Broccoli,4.79,"Mcarthur, Ottawa"
Unknown,Spaghetti Squash,8.3,"Mcarthur, Ottawa"
Unknown,Sweet Nantes Carrots,3.99,"Mcarthur, Ottawa"
PC Organics,Organic Granny Smith Apples,1.67,"Mcarthur, Ottawa"
Unknown,Bombay Chicken Salad,6.18,"Mcarthur, Ottawa"
Manns,Snow Peas,5.99,"Mcarthur, Ottawa"
President's Choice,Southwest Salad Kit,6.99,"Mcarthur, Ottawa"
Farmer's Market,McIntosh Apples,5.99,"Mcarthur, Ottawa"
President's Choice,Finger Hot Hot Peppers,4.99,"Mcarthur, Ottawa"
President's Choice,Caesar Salad Kit,5.99,"Mcarthur, Ottawa"
President's Choice,Poppyseed Pouch 44Ml,0.59,"Mcarthur, Ottawa"
Unknown,Watermelon Quarters,6.28,"Mcarthur, Ottawa"
Wholly Guacamole,Chunky Bowl,5.99,"Mcarthur, Ottawa"
Unknown,Orange Wedges Small,5.0,"Mcarthur, Ottawa"
Unknown,White Yams,6.05,"Mcarthur, Ottawa"
Unknown,Curly Parsley,2.69,"Mcarthur, Ottawa"
Unknown,Steak & Blue Cheese Salad,9.0,"Mcarthur, Ottawa"
Unknown,Red Grapefruit,2.99,"Mcarthur, Ottawa"
Unknown,Passion Fruit,1.99,"Mcarthur, Ottawa"
Unknown,Pomegranate,3.99,"Mcarthur, Ottawa"
Unknown,Hibiscus & Rose Hip Infused Lemonade ,6.0,"Mcarthur, Ottawa"
Unknown,Honeydew Melon Halves,6.0,"Mcarthur, Ottawa"
No Name,Naturally Imperfect Mixed Sweet Peppers 2.5lb Bag,7.99,"Mcarthur, Ottawa"
Aurora,Sundried Tomatoes,2.99,"Mcarthur, Ottawa"
Unknown,"Fresh Apple, Lemon, Ginger, Turmeric Juice",13.0,"Mcarthur, Ottawa"
PC Organics,Organics Whole Oyster Mushrooms,3.99,"Mcarthur, Ottawa"
President's Choice,Chives,2.99,"Mcarthur, Ottawa"
President's Choice,Poblano Hot Peppers,4.99,"Mcarthur, Ottawa"
President's Choice,Yellow Potatoes,6.99,"Mcarthur, Ottawa"
President's Choice,Baby Spinach,6.49,"Mcarthur, Ottawa"
Greenhouse,Fiery Ginger Juice,14.99,"Mcarthur, Ottawa"
Unknown,Tamarinds,5.99,"Mcarthur, Ottawa"
Unknown,Jicama,3.99,"Mcarthur, Ottawa"
PC Organics,Organic Black Oyster Whole Mushrooms,3.99,"Mcarthur, Ottawa"
Unknown,Small Cubed Cantaloupe,6.0,"Mcarthur, Ottawa"
Taylor Farms,"Chopped Salad Kit, Thai Style Chili Mango",6.99,"Mcarthur, Ottawa"
Unknown,Cobb Salad with Cheddar Chips,9.0,"Mcarthur, Ottawa"
Taylor Farms,"Chopped Salad Kit, Maple Bourbon Bacon",6.99,"Mcarthur, Ottawa"
President's Choice,Green Beans,5.99,"Mcarthur, Ottawa"
Unknown,"Morel Mushrooms, Dried",12.99,"Mcarthur, Ottawa"
PC Organics,Organic Lemons,6.99,"Mcarthur, Ottawa"
Unknown,Premium Chicken BLT,9.0,"Mcarthur, Ottawa"
Unknown,Fresh Orange Juice,6.0,"Mcarthur, Ottawa"
Unknown,Red Anjou Pears,1.54,"Mcarthur, Ottawa"
Unknown,Nectarines,2.16,"Mcarthur, Ottawa"
Greenhouse,"Raw, Organic Juice Gatsby",7.99,"Mcarthur, Ottawa"
President's Choice,Dill,2.99,"Mcarthur, Ottawa"
President's Choice,Oregano,2.99,"Mcarthur, Ottawa"
Unknown,Sweet Kale Salad Family Size,17.0,"Mcarthur, Ottawa"
Unknown,Turkish Pearl Couscous Salad,5.61,"Mcarthur, Ottawa"
Unknown,"Mushroom Kebab, 2 pack",6.0,"Mcarthur, Ottawa"
PC Organics,Organic Red Potatoes,7.99,"Mcarthur, Ottawa"
Greenhouse,Organic Dairy Free Shake Rococoa,7.99,"Mcarthur, Ottawa"
Unknown,Snack Platter Vegetables,6.0,"Mcarthur, Ottawa"
Unknown,Mini Garden Cheddar Salad,5.0,"Mcarthur, Ottawa"
President's Choice,Sea Salt Pistachios,7.99,"Mcarthur, Ottawa"
PC Organics,Organics Whole Cremini Mushrooms,3.69,"Mcarthur, Ottawa"
Unknown,Original Greek Acropolis Salad,5.73,"Mcarthur, Ottawa"
Unknown,Physalis (Gooseberries),4.99,"Mcarthur, Ottawa"
PC Organics,Organic Broccoli Florets,6.99,"Mcarthur, Ottawa"
Taylor Farms,"Chopped Salad Kit, Dill Pickle",6.99,"Mcarthur, Ottawa"
Unknown,Long Eggplants (1Pack),12.76,"Mcarthur, Ottawa"
Renees,Dressing And Dip Caesar Light,0.59,"Mcarthur, Ottawa"
Unknown,Greek Yogurt Parfait,5.0,"Mcarthur, Ottawa"
Unknown,Roasted Corn & Pepper Quinoa,9.62,"Mcarthur, Ottawa"
Unknown,Premium Garden Veg Romaine,9.0,"Mcarthur, Ottawa"
Tiffany Gates,Mexican Street Corn Salad,5.7,"Mcarthur, Ottawa"
President's Choice,Live Lettuce Boston,3.49,"Mcarthur, Ottawa"
Unknown,Baby Eggplants (1 pack),2.77,"Mcarthur, Ottawa"
Unknown,Pineapple Cubed Small,6.0,"Mcarthur, Ottawa"
GoodLeaf,Spicy Mustard Medley,4.79,"Mcarthur, Ottawa"
Unknown,Fresh Green Spinach Mango Smoothie,5.99,"Mcarthur, Ottawa"
Unknown,"Stir Fry Vegetable Mix (Peppers,Mushrooms & Onion Mix)",6.0,"Mcarthur, Ottawa"
PC Organics,Organics Baby Spinach,6.99,"Mcarthur, Ottawa"
PC Organics,Organic Peppers Mini 227G,6.99,"Mcarthur, Ottawa"
President's Choice,Fingerling Potatoes,4.99,"Mcarthur, Ottawa"
Marzetti,Chocolate Dip Original,1.5,"Mcarthur, Ottawa"
Unknown,Large Caesar Salad,12.0,"Mcarthur, Ottawa"
PC Organics,Organic King Oyster Sliced Mushrooms,5.99,"Mcarthur, Ottawa"
Unknown,Lebanese Tabbouleh Salad,8.47,"Mcarthur, Ottawa"
Tiffany Gates,"Cauliflower, Kale & Cranberry Salad",2.29,"Mcarthur, Ottawa"
Unknown,Pineapple Cubed Large,10.0,"Mcarthur, Ottawa"
Unknown,Cubanelle Peppers,1.87,"Mcarthur, Ottawa"
Unknown,Garden Salad Mini,5.0,"Mcarthur, Ottawa"
Unknown,Pink Lady Apples,1.61,"Mcarthur, Ottawa"
Greenhouse,Pick-Me-Up For Energy Multipack,14.99,"Mcarthur, Ottawa"
Unknown,Red Seeded Watermelon,12.99,"Mcarthur, Ottawa"
Unknown,Cactus Pears 12X4ct,3.99,"Mcarthur, Ottawa"
President's Choice,Fresh Poultry Herb Blend,2.99,"Mcarthur, Ottawa"
Unknown,Cold Pressed Lemonade,6.0,"Mcarthur, Ottawa"
Unknown,Premium Large Vetable Platter (Minimum 24 Hours Notice Required),40.0,"Mcarthur, Ottawa"
President's Choice,Coleslaw,3.49,"Mcarthur, Ottawa"
Unknown,Large Mexican Style Beef Taco Salad,13.0,"Mcarthur, Ottawa"
Unknown,Blueberry Parfait,5.0,"Mcarthur, Ottawa"
Greenhouse,Organic Booster Inside Job,3.99,"Mcarthur, Ottawa"
Unknown,Premium Sweet Kale Power Salad,9.0,"Mcarthur, Ottawa"
Dole,Sunflower Bacon Crunch Chopped Salad Kit,6.99,"Mcarthur, Ottawa"
Unknown,Deluxe Bean Salad,5.5,"Mcarthur, Ottawa"
PC Organics,Sliced and Whole Bistro Blend Mushrooms,6.99,"Mcarthur, Ottawa"
Unknown,Genuine Coconut Organic Coconut Topping,6.99,"Mcarthur, Ottawa"
Unknown,Southwestern Iceberg Salad with Chicken,17.0,"Mcarthur, Ottawa"
Unknown,Golden Figs,5.99,"Mcarthur, Ottawa"
No Name,"Raw, Unsalted Pumpkin Seeds",2.29,"Mcarthur, Ottawa"
Unknown,Honey Pitted Dates,4.99,"Mcarthur, Ottawa"
Unknown,Honeydew Cubed Small,6.0,"Mcarthur, Ottawa"
Fresh Attitude,Caesar Salad with Toppings Single Sized,5.99,"Mcarthur, Ottawa"
PC Organics,"Avocados, Bag",6.99,"Mcarthur, Ottawa"
Unknown,Raspberry Pint,7.99,"Mcarthur, Ottawa"
Unknown,Organic Grape Tomatoes,9.99,"Mcarthur, Ottawa"
Loop,Early Bird Smoothie,8.99,"Mcarthur, Ottawa"
President's Choice,Broccoli Florets,4.99,"Mcarthur, Ottawa"
Unknown,Flavour Burst Sungold Golden Kiwi,7.99,"Mcarthur, Ottawa"
Greenhouse,Organic Booster Lullaby,3.99,"Mcarthur, Ottawa"
Unknown,Red Beets,1.04,"Mcarthur, Ottawa"
Farmer's Market,Grape Tomato 907G,6.99,"Mcarthur, Ottawa"
PC Organics,Organics Multicolour Carrots,5.99,"Mcarthur, Ottawa"
Marzetti,Marzetti Chocolate Dip 250g,5.99,"Mcarthur, Ottawa"
Unknown,Premium Greek Classic,9.0,"Mcarthur, Ottawa"
Taylor Farms,Everything Ranch Salad Kit,6.99,"Mcarthur, Ottawa"
Unknown,Basil,4.99,"Mcarthur, Ottawa"
Unknown,Russet Potato,2.36,"Mcarthur, Ottawa"
Unknown,Pumpernickel Snack,6.0,"Mcarthur, Ottawa"
PC Organics,Organics Yellow Onions,4.99,"Mcarthur, Ottawa"
PC Organics,Arugula & Baby Spinach Salad Mix,4.99,"Mcarthur, Ottawa"
Greenhouse,Organic Shake Vanilla Almond Brekky,7.99,"Mcarthur, Ottawa"
Greenhouse,Ginger Tumeric Kombucha,4.99,"Mcarthur, Ottawa"
Unknown,Gold Cored Pineapple,6.99,"Mcarthur, Ottawa"
Unknown,"Mucci, Sundrops Tomato",3.99,"Mcarthur, Ottawa"
Renees,"Sweet Onion Vinaigrette, Pouch",0.59,"Mcarthur, Ottawa"
Unknown,"Fresh Mint, 4"" Pot",4.99,"Mcarthur, Ottawa"
Unknown,Guava,7.71,"Mcarthur, Ottawa"
Love Beets,Cooked Beets,4.99,"Mcarthur, Ottawa"
President's Choice,Yellow Mini Potatoes,4.99,"Mcarthur, Ottawa"
Unknown,"Fresh Guacamole, Small",3.99,"Mcarthur, Ottawa"
President's Choice,Apple Cider Vin Pouch 45 Ml,0.59,"Mcarthur, Ottawa"
Unknown,Mini Medjools Sweet & Salty Almond,7.99,"Mcarthur, Ottawa"
PC Blue Menu,Unsalted California Pistachios,10.99,"Mcarthur, Ottawa"
Unknown,Cello Spinach,4.99,"Mcarthur, Ottawa"
Unknown,Honeycrisp Apples,1.32,"Mcarthur, Ottawa"
Unknown,Romaine Salad Family Size,15.0,"Mcarthur, Ottawa"
President's Choice,Sweet Baby Lettuce,4.99,"Mcarthur, Ottawa"
Unknown,Cauliflower Florets,6.0,"Mcarthur, Ottawa"
President's Choice,Spring Mix,4.99,"Mcarthur, Ottawa"
PC Organics,Organic Mini Carrots 1lb Bag,3.99,"Mcarthur, Ottawa"
Unknown,Carrots & Cucumber,6.0,"Mcarthur, Ottawa"
Unknown,Kiwi Fruit,6.99,"Mcarthur, Ottawa"
Greenhouse,Cranberry Kombucha,4.99,"Mcarthur, Ottawa"
President's Choice,50-50 Blend - A Blend of Baby Spinach and Field Greens,6.49,"Mcarthur, Ottawa"
Unknown,"Fresh Rosemary, 4"" Pot",4.99,"Mcarthur, Ottawa"
President's Choice,Bay Leaf,2.99,"Mcarthur, Ottawa"
PC Organics,Organic Yellow Potatoes,7.99,"Mcarthur, Ottawa"
Unknown,Fuji Apples,1.58,"Mcarthur, Ottawa"
Farmer's Market,Mixed Peppers (6 Pack),7.99,"Mcarthur, Ottawa"
Unknown,Organic Raspberries 1/2 pint,5.99,"Mcarthur, Ottawa"
Taylor Farms,Guacamole Crunch Chopped Salad Kit,6.99,"Mcarthur, Ottawa"
Unknown,Yellow Asian Pears,2.46,"Mcarthur, Ottawa"
President's Choice,"Ready Veggie, Kale Blend",5.99,"Mcarthur, Ottawa"
Unknown,Butternut Squash,12.38,"Mcarthur, Ottawa"
GoodLeaf,Micro Arugula,4.79,"Mcarthur, Ottawa"
Unknown,Blackberries 1 pint,8.99,"Mcarthur, Ottawa"
Unknown,Mini Mexican Beef Taco Salad,5.0,"Mcarthur, Ottawa"
Greenhouse,Organic Booster Farma-C+,14.99,"Mcarthur, Ottawa"
Unknown,Tomatoes,6.99,"Mcarthur, Ottawa"
PC Organics,Granny Smith Apples 3Lb Bag,11.99,"Mcarthur, Ottawa"
Bolthouse,"Juice, 100% Pomegranate",9.99,"Mcarthur, Ottawa"
Unknown,Cauliflower And Broccoli,6.0,"Mcarthur, Ottawa"
Unknown,Mixed Melon Cubed Large,10.0,"Mcarthur, Ottawa"
Unknown,"Taro Root, Medium",16.46,"Mcarthur, Ottawa"
Unknown,White Flesh Nectarine,1.85,"Mcarthur, Ottawa"
Unknown,Lunch Size Veg and Dip 600G,8.0,"Mcarthur, Ottawa"
No Name,Roasted Peanuts In Shell,11.99,"Mcarthur, Ottawa"
President's Choice,Mixiany Cherry Tomatoes,5.99,"Mcarthur, Ottawa"
Unknown,Chicken Caesar Salad Family Size,17.0,"Mcarthur, Ottawa"
Unknown,Chicken Caesar Salad Mini,5.0,"Mcarthur, Ottawa"
POM Wonderful,100% Pomegranate Juice,6.99,"Mcarthur, Ottawa"
Unknown,Caesar Salad Mini,5.0,"Mcarthur, Ottawa"
Paramount,Pistachios No Shells Roasted Light Salt,8.99,"Mcarthur, Ottawa"
Unknown,Sweet Potato Crinkle Fries,7.0,"Mcarthur, Ottawa"
PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,6.99,"Mcarthur, Ottawa"
Unknown,Yellow Dragon Fruit,5.99,"Mcarthur, Ottawa"
Eat Smart,Sweet Kale Salad Kit,5.99,"Mcarthur, Ottawa"
PC Organics,Gala Apples 3Lb Bag,9.99,"Mcarthur, Ottawa"
Tiffany Gates,Potato Salad New Orleans,2.29,"Mcarthur, Ottawa"
Unknown,Yellow Yams,6.05,"Mcarthur, Ottawa"
Greenhouse,"Raw, Organic Juice the Good",7.99,"Mcarthur, Ottawa"
Unknown,Raspberry Banana Parfait,5.0,"Mcarthur, Ottawa"
PC Organics,Nectarine,8.99,"Mcarthur, Ottawa"
Unknown,Large Greek Salad,12.0,"Mcarthur, Ottawa"
Unknown,Large Chicken Caesar Salad,12.0,"Mcarthur, Ottawa"
Unknown,"Root Harvest Mix (cubed Parsnip, Carrots, Butternut Squash, Yams, Red Onions, Celery)",7.0,"Mcarthur, Ottawa"
Unknown,Granadilla,2.49,"Mcarthur, Ottawa"
President's Choice,Cocktail Tomatoes,4.99,"Mcarthur, Ottawa"
Unknown,"Sonata, Sweet Mini Peppers",3.99,"Mcarthur, Ottawa"
Unknown,"Steak and Blue Cheese Salad, Large",13.0,"Mcarthur, Ottawa"
President's Choice,Mixed Greens,4.49,"Mcarthur, Ottawa"
Unknown,Grilled Chicken Caesar Salad,2.29,"Mcarthur, Ottawa"
Farmer's Market,Spartan Apples,7.99,"Mcarthur, Ottawa"
Unknown,Halo Mandarin,9.99,"Mcarthur, Ottawa"
Earthbound Farms Organic,Chop Honey Citrus Salad,7.49,"Mcarthur, Ottawa"
Unknown,"Red Bananas, Bunch",3.74,"Mcarthur, Ottawa"
PC Organics,"Mushroom White, Sliced",3.69,"Mcarthur, Ottawa"
Unknown,Large Organic Pineapple,5.99,"Mcarthur, Ottawa"
Unknown,Premium Baby Spinach With Chicken,9.0,"Mcarthur, Ottawa"
President's Choice,Romaine Salad,4.49,"Mcarthur, Ottawa"
Unknown,Garden Spring Mix Salad,9.0,"Mcarthur, Ottawa"
Unknown,White Peaches,2.31,"Mcarthur, Ottawa"
Bolthouse,Berry Boost,6.99,"Mcarthur, Ottawa"
Unknown,Bard Valley Natural Delights Pitted Medjool Dates,9.99,"Mcarthur, Ottawa"
President's Choice,Red Thai Hot Peppers,4.99,"Mcarthur, Ottawa"
President's Choice,Loads Of Garlic Caesar Salad Kit,6.99,"Mcarthur, Ottawa"
President's Choice,Rosemary,2.99,"Mcarthur, Ottawa"
Unknown,Mini Seedless Watermelon,5.99,"Mcarthur, Ottawa"
President's Choice,Thyme,2.99,"Mcarthur, Ottawa"
Unknown,Jalapeno Peppers,0.55,"Mcarthur, Ottawa"
Wholly Guacamole,Classic Bowl,5.99,"Mcarthur, Ottawa"
Unknown,Strawberry Parfait,5.0,"Mcarthur, Ottawa"
Unknown,Large Steak & Egg Salad,13.0,"Mcarthur, Ottawa"
Unknown,Baby Peeled Carrots,5.99,"Mcarthur, Ottawa"
Dole,Chop Chop Kit Teriyaki Pineapple,6.99,"Mcarthur, Ottawa"
Unknown,Cobb with Cheddar Salad Mini,5.0,"Mcarthur, Ottawa"
Unknown,Caribbean Avocado,3.99,"Mcarthur, Ottawa"
Unknown,Apple Cosmic Crisp,2.11,"Mcarthur, Ottawa"
President's Choice,Balsamic Vinaigrette Pouch,0.59,"Mcarthur, Ottawa"
PC Organics,Organics Portobello Mushroom Caps,5.99,"Mcarthur, Ottawa"
President's Choice,Blood Oranges,7.99,"Mcarthur, Ottawa"
Unknown,Red Prince Apple,9.99,"Mcarthur, Ottawa"
President's Choice,Salted California Pistachios,5.99,"Mcarthur, Ottawa"
Unknown,Apricots,0.92,"Mcarthur, Ottawa"
Unknown,Shallots,5.99,"Mcarthur, Ottawa"
PC Organics,Organics Whole Button Cremini Mushrooms,3.99,"Mcarthur, Ottawa"
Eat Smart,Honey Dijon Kale,6.49,"Mcarthur, Ottawa"
Unknown,Forelle Pears,1.21,"Mcarthur, Ottawa"
PC Organics,Organic Cremini Mushrooms,8.99,"Mcarthur, Ottawa"
Greenhouse,"Raw, Organic Juice Deep Roots",7.99,"Mcarthur, Ottawa"
Farmer's Market,Carrot Chips,2.99,"Mcarthur, Ottawa"
Unknown,White Potatoes,2.37,"Mcarthur, Ottawa"
Unknown,Butternut Squash Crinkle Fries,7.0,"Mcarthur, Ottawa"
President's Choice,Ruby Little Gems Potatoes,4.99,"Mcarthur, Ottawa"
Paramount,Pistachios No Shells Honey Roasted,8.99,"Mcarthur, Ottawa"
Unknown,Seeded Watermelon Halves,7.99,"Mcarthur, Ottawa"
Bolthouse,Amazing Mango,6.99,"Mcarthur, Ottawa"
Greenhouse,Ultraviolet Organic Kombucha,9.99,"Mcarthur, Ottawa"
Unknown,Eddoes,1.32,"Mcarthur, Ottawa"
Unknown,Brussel Sprouts with Red Onions,7.0,"Mcarthur, Ottawa"
Unknown,Turnips,2.92,"Mcarthur, Ottawa"
Unknown,Fruit Salad Large,10.0,"Mcarthur, Ottawa"
PC Organics,Organic Button White Mushrooms,3.99,"Mcarthur, Ottawa"
Unknown,Cassava,3.73,"Mcarthur, Ottawa"
No Name,"Raw, Unsalted Sunflower Seeds",2.29,"Mcarthur, Ottawa"
President's Choice,Mint,2.99,"Mcarthur, Ottawa"
Greenhouse,Fiery Ginger,3.99,"Mcarthur, Ottawa"
Unknown,"Fresh Apple, Carrot, Beet, Lemon Juice",7.0,"Mcarthur, Ottawa"
Unknown,Cherry Tomatoes,5.99,"Mcarthur, Ottawa"
Greenhouse,Lime Herbal Kombucha,4.99,"Mcarthur, Ottawa"
Unknown,Vero Tomato,6.99,"Mcarthur, Ottawa"
Unknown,Caesar Salad Family Size,17.0,"Mcarthur, Ottawa"
Unknown,Genuine Coconut Organic Coconut Chunks,5.99,"Mcarthur, Ottawa"
Tiffany Gates,Classic Coleslaw,2.29,"Mcarthur, Ottawa"
Unknown,Car Cara Orange,6.49,"Mcarthur, Ottawa"
Unknown,Snack Platter,8.0,"Mcarthur, Ottawa"
PC Organics,Organics Sliced Cremini Mushrooms,3.69,"Mcarthur, Ottawa"
Unknown,Seafood Vinaigrette Salad,4.58,"Mcarthur, Ottawa"
Unknown,Abate Fetel Pears,1.58,"Mcarthur, Ottawa"
Unknown,Mini Medjools Organic Cranberry Pistachio,9.99,"Mcarthur, Ottawa"
President's Choice,Creamy Greek Pouch 44Ml,0.59,"Mcarthur, Ottawa"
PC Organics,Organic Enoki Mushrooms,4.49,"Mcarthur, Ottawa"
PC Organics,Organic Sweet Potatoes 3lb Bag,6.99,"Mcarthur, Ottawa"
Unknown,Greenbelt Organic Super Crunch,5.99,"Mcarthur, Ottawa"
Unknown,Cantaloupe Slices,6.0,"Mcarthur, Ottawa"
Unknown,Bok Choy,2.98,"Mcarthur, Ottawa"
President's Choice,Sage,2.99,"Mcarthur, Ottawa"
Unknown,Premium Garden Vegetable With Cheese,9.0,"Mcarthur, Ottawa"
Unknown,Sweet Broccoli Tender Stems,5.99,"Mcarthur, Ottawa"
Unknown,Veggie Tripack,14.0,"Mcarthur, Ottawa"
Unknown,Sweet Cauliflower Tender Stems,5.99,"Mcarthur, Ottawa"
Greenhouse,Probiotic Hydrator Blue Lemonade,4.99,"Mcarthur, Ottawa"
President's Choice,Yellow Hot Hot Peppers,4.99,"Mcarthur, Ottawa"
President's Choice,Green Thai Hot Peppers,4.99,"Mcarthur, Ottawa"
Unknown,Watermelon Cubed Large,10.0,"Mcarthur, Ottawa"
President's Choice,Pencil Hot Hot Peppers,4.99,"Mcarthur, Ottawa"
PC Organics,Organics Field Greens Salad Mix,4.99,"Mcarthur, Ottawa"
PC Organics,Organic Green Beans,6.99,"Mcarthur, Ottawa"
Unknown,Blueberries 1/2 pint,3.99,"Mcarthur, Ottawa"
Unknown,Garden Vegetable Spring Mix,9.0,"Mcarthur, Ottawa"
Farmer's Market,Mandarin Oranges,4.99,"Mcarthur, Ottawa"
President's Choice,Ranch Pouch 44Ml,0.59,"Mcarthur, Ottawa"
Unknown,Suntech Tomato,1.76,"Mcarthur, Ottawa"
Unknown,Greenbelt Organic Arugula,5.99,"Mcarthur, Ottawa"
Unknown,Avocado,2.99,"Mcarthur, Ottawa"
The Little Potato Company,"Fresh Creamer Potatoes Roasted Garlic, Rosemary & Thyme",4.99,"Mcarthur, Ottawa"
Bolthouse,Berry Boost Juice,4.99,"Mcarthur, Ottawa"
Renees,Dill Refrigerated Dip,5.99,"Mcarthur, Ottawa"
Unknown,Honeydew Melon,7.99,"Mcarthur, Ottawa"
POM Wonderful,Super Tea Pomegranate Peach Passion White Tea,11.99,"Mcarthur, Ottawa"
Renees,French Onion Refrigerated Dip,5.99,"Mcarthur, Ottawa"
Farmer's Market,Red Potatoes 10lb Bag,6.99,"Mcarthur, Ottawa"
Wholly Guacamole,Minis,6.99,"Mcarthur, Ottawa"
Bolthouse,Strawberry Banana,4.99,"Mcarthur, Ottawa"
Bolthouse,Ginger Carrot Turmeric,9.99,"Mcarthur, Ottawa"
The Little Potato Company,Fresh Creamer Potatoes Smoked Salt,4.99,"Mcarthur, Ottawa"
Litehouse,Dip Organic Ranch,5.49,"Mcarthur, Ottawa"
President's Choice,Chopped Mexican Style Street Corn Salad Kit,6.99,"Mcarthur, Ottawa"
The Little Potato Company,Microwave Ready Garlic Parsley Potatoes,4.99,"Mcarthur, Ottawa"
No Name,Imperfect Apples,7.99,"Mcarthur, Ottawa"
